timestamp	w.s.	dir.	%T(K)	press.	hum.	vis.	cover	description
1696233550.817	2.57	340	289.40	1025	90	10000	Clear	clear sky
1696233670.968	2.57	340	289.40	1025	90	10000	Clear	clear sky
1696233791.146	2.57	340	289.40	1025	90	10000	Clear	clear sky
1696233911.392	3.09	330	289.42	1025	90	10000	Clear	clear sky
1696234031.535	3.09	330	289.42	1025	90	10000	Clear	clear sky
1696234151.698	3.09	330	289.42	1025	90	10000	Clear	clear sky
1696234271.886	3.09	330	289.42	1025	90	10000	Clear	clear sky
1696234392.059	3.09	330	289.42	1025	90	10000	Clear	clear sky
1696234512.344	3.09	330	289.45	1026	90	10000	Clear	clear sky
1696234632.492	3.09	330	289.45	1026	90	10000	Clear	clear sky
1696234752.676	3.09	330	289.45	1026	90	10000	Clear	clear sky
1696234872.866	3.09	330	289.45	1026	90	10000	Clear	clear sky
1696234993.014	3.09	330	289.45	1026	90	10000	Clear	clear sky
1696235113.249	3.09	330	289.46	1026	90	10000	Clear	clear sky
1696235233.474	3.09	330	289.46	1026	90	10000	Clear	clear sky
1696235353.634	3.09	330	289.46	1026	90	10000	Clear	clear sky
1696235473.785	3.09	330	289.46	1026	90	10000	Clear	clear sky
1696235594.144	3.09	330	289.38	1025	90	10000	Clear	clear sky
1696235714.337	3.09	330	289.38	1025	90	10000	Clear	clear sky
1696235834.481	3.09	330	289.38	1025	90	10000	Clear	clear sky
1696235954.622	3.09	330	289.38	1025	90	10000	Clear	clear sky
1696236074.772	3.09	330	289.38	1025	90	10000	Clear	clear sky
1696236194.980	3.09	330	289.38	1025	90	10000	Clear	clear sky
1696236315.278	3.09	330	289.35	1025	91	10000	Clear	clear sky
1696236435.425	3.09	330	289.35	1025	91	10000	Clear	clear sky
1696236555.559	3.09	330	289.35	1025	91	10000	Clear	clear sky
1696236675.714	3.09	330	289.35	1025	91	10000	Clear	clear sky
1696236795.987	3.09	330	289.35	1025	91	10000	Clear	clear sky
1696236916.250	3.09	330	289.38	1025	91	10000	Clear	clear sky
1696237036.393	3.09	330	289.38	1025	91	10000	Clear	clear sky
1696237156.599	3.09	330	289.38	1025	91	10000	Clear	clear sky
1696237276.747	3.09	330	289.38	1025	91	10000	Clear	clear sky
1696237396.912	3.09	330	289.38	1025	91	10000	Clear	clear sky
1696237517.147	3.60	340	289.34	1026	91	10000	Clear	clear sky
1696237637.293	3.60	340	289.34	1026	91	10000	Clear	clear sky
1696237757.453	3.60	340	289.34	1026	91	10000	Clear	clear sky
1696237877.698	3.60	340	289.34	1026	91	10000	Clear	clear sky
1696237998.033	3.60	340	289.34	1026	91	10000	Clear	clear sky
1696238118.332	3.60	340	289.36	1026	91	10000	Clear	clear sky
1696238238.524	3.60	340	289.36	1026	91	10000	Clear	clear sky
1696238358.704	3.60	340	289.36	1026	91	10000	Clear	clear sky
1696238478.934	3.60	340	289.36	1026	91	10000	Clear	clear sky
1696238599.103	3.60	340	289.36	1026	91	10000	Clear	clear sky
1696238719.312	3.60	340	289.39	1026	91	10000	Clear	clear sky
1696238839.450	3.60	340	289.39	1026	91	10000	Clear	clear sky
1696238959.604	3.60	340	289.39	1026	91	10000	Clear	clear sky
1696239080.043	3.60	340	289.51	1026	90	10000	Clear	clear sky
1696239200.199	3.60	340	289.51	1026	90	10000	Clear	clear sky
1696239320.352	3.60	340	289.51	1026	90	10000	Clear	clear sky
1696239440.575	3.60	340	289.51	1026	90	10000	Clear	clear sky
1696239560.740	3.60	340	289.51	1026	90	10000	Clear	clear sky
1696239680.940	3.60	340	289.51	1026	90	10000	Clear	clear sky
1696239801.120	3.60	340	289.48	1026	90	10000	Clear	clear sky
1696239921.269	3.60	340	289.48	1026	90	10000	Clear	clear sky
1696240041.420	3.60	340	289.48	1026	90	10000	Clear	clear sky
1696240161.601	3.60	340	289.48	1026	90	10000	Clear	clear sky
1696240281.801	3.60	340	289.48	1026	90	10000	Clear	clear sky
1696240402.015	3.60	340	289.26	1025	91	10000	Clear	clear sky
1696240522.189	3.60	340	289.26	1025	91	10000	Clear	clear sky
1696240642.420	3.60	340	289.26	1025	91	10000	Clear	clear sky
1696240762.550	3.60	340	289.26	1025	91	10000	Clear	clear sky
1696240884.535	3.60	340	289.26	1025	91	10000	Clear	clear sky
1696241004.747	3.09	350	289.33	1026	91	10000	Clear	clear sky
1696241124.896	3.09	350	289.33	1026	91	10000	Clear	clear sky
1696241245.070	3.09	350	289.33	1026	91	10000	Clear	clear sky
1696241365.417	3.09	350	289.33	1026	91	10000	Clear	clear sky
1696241485.829	3.09	350	289.33	1026	91	10000	Clear	clear sky
1696241606.017	3.09	330	289.28	1026	90	10000	Clear	clear sky
1696241726.165	3.09	330	289.28	1026	90	10000	Clear	clear sky
1696241846.347	3.09	330	289.28	1026	90	10000	Clear	clear sky
1696241966.524	3.09	330	289.28	1026	90	10000	Clear	clear sky
1696242086.698	3.09	330	289.28	1026	90	10000	Clear	clear sky
1696242206.907	3.09	330	289.29	1026	90	10000	Clear	clear sky
1696242327.175	3.09	330	289.29	1026	90	10000	Clear	clear sky
1696242447.349	3.09	330	289.29	1026	90	10000	Clear	clear sky
1696242567.501	3.09	330	289.29	1026	90	10000	Clear	clear sky
1696242687.722	3.09	330	289.29	1026	90	10000	Clear	clear sky
1696242807.928	3.09	330	289.13	1025	91	10000	Clear	clear sky
1696242928.240	3.09	330	289.13	1025	91	10000	Clear	clear sky
1696243048.396	3.09	330	289.13	1025	91	10000	Clear	clear sky
1696243168.547	3.09	330	289.13	1025	91	10000	Clear	clear sky
1696243288.791	3.09	330	289.13	1025	91	10000	Clear	clear sky
1696243408.959	3.09	330	289.18	1026	91	10000	Clear	clear sky
1696243529.256	3.09	330	289.18	1026	91	10000	Clear	clear sky
1696243649.409	3.09	330	289.18	1026	91	10000	Clear	clear sky
1696243769.567	3.09	330	289.18	1026	91	10000	Clear	clear sky
1696243889.771	3.09	330	289.18	1026	91	10000	Clear	clear sky
1696244010.084	3.09	330	289.11	1026	91	10000	Clear	clear sky
1696244130.255	3.09	330	289.11	1026	91	10000	Clear	clear sky
1696244250.424	3.09	330	289.11	1026	91	10000	Clear	clear sky
1696244370.641	3.09	330	289.11	1026	91	10000	Clear	clear sky
1696244490.833	3.09	330	289.11	1026	91	10000	Clear	clear sky
1696244611.191	3.60	340	289.06	1026	91	10000	Clear	clear sky
1696244731.358	3.60	340	289.06	1026	91	10000	Clear	clear sky
1696244851.504	3.60	340	289.06	1026	91	10000	Clear	clear sky
1696244971.645	3.60	340	289.06	1026	91	10000	Clear	clear sky
1696245091.808	3.60	340	289.06	1026	91	10000	Clear	clear sky
1696245212.052	3.60	340	289.07	1026	91	10000	Clear	clear sky
1696245332.252	3.60	340	289.07	1026	91	10000	Clear	clear sky
1696245452.377	3.60	340	289.07	1026	91	10000	Clear	clear sky
1696245572.553	3.60	340	289.07	1026	91	10000	Clear	clear sky
1696245692.704	3.60	340	289.07	1026	91	10000	Clear	clear sky
1696245812.931	3.60	340	289.07	1026	91	10000	Clear	clear sky
1696245933.165	3.60	340	289.09	1026	91	10000	Clear	clear sky
1696246053.315	3.60	340	289.09	1026	91	10000	Clear	clear sky
1696246173.485	3.60	340	289.09	1026	91	10000	Clear	clear sky
1696246293.700	3.60	340	289.09	1026	91	10000	Clear	clear sky
1696246413.848	3.60	340	289.09	1026	91	10000	Clear	clear sky
1696246533.991	3.60	340	289.09	1026	91	10000	Clear	clear sky
1696246654.213	3.60	340	289.52	1026	90	10000	Clear	clear sky
1696246774.381	3.60	340	289.52	1026	90	10000	Clear	clear sky
1696246894.565	3.60	340	289.52	1026	90	10000	Clear	clear sky
1696247014.716	3.60	340	289.52	1026	90	10000	Clear	clear sky
1696247134.865	3.60	340	289.52	1026	90	10000	Clear	clear sky
1696247255.112	3.60	340	289.64	1026	89	10000	Clear	clear sky
1696247375.252	3.60	340	289.64	1026	89	10000	Clear	clear sky
1696247495.479	3.60	340	289.64	1026	89	10000	Clear	clear sky
1696247615.633	3.60	340	289.64	1026	89	10000	Clear	clear sky
1696247735.790	3.60	340	289.64	1026	89	10000	Clear	clear sky
1696247856.014	3.60	340	289.70	1026	89	10000	Clear	clear sky
1696247976.160	3.60	340	289.70	1026	89	10000	Clear	clear sky
1696248096.326	3.60	340	289.70	1026	89	10000	Clear	clear sky
1696248216.733	3.09	350	289.74	1025	90	10000	Clear	clear sky
1696248336.872	3.09	350	289.74	1025	90	10000	Clear	clear sky
1696248457.009	3.09	350	289.74	1025	90	10000	Clear	clear sky
1696248577.261	3.09	350	289.86	1025	90	10000	Clear	clear sky
1696248697.409	3.09	350	289.86	1025	90	10000	Clear	clear sky
1696248817.605	3.09	350	289.86	1025	90	10000	Clear	clear sky
1696248937.827	3.09	350	289.86	1025	90	10000	Clear	clear sky
1696249057.968	3.09	350	289.86	1025	90	10000	Clear	clear sky
1696249178.218	3.09	350	289.98	1025	89	10000	Clear	clear sky
1696249298.483	3.09	350	289.98	1025	89	10000	Clear	clear sky
1696249418.622	3.09	350	289.98	1025	89	10000	Clear	clear sky
1696249538.774	3.09	350	289.98	1025	89	10000	Clear	clear sky
1696249658.923	3.09	350	289.98	1025	89	10000	Clear	clear sky
1696249779.078	3.09	350	290.24	1025	89	10000	Clear	clear sky
1696249899.226	3.09	350	290.24	1025	89	10000	Clear	clear sky
1696250019.509	3.09	350	290.82	1026	87	10000	Clear	clear sky
1696250139.718	3.09	350	290.82	1026	87	10000	Clear	clear sky
1696250259.870	3.09	350	290.82	1026	87	10000	Clear	clear sky
1696250380.046	3.09	350	290.82	1026	87	10000	Clear	clear sky
1696250500.209	3.09	350	290.82	1026	87	10000	Clear	clear sky
1696250620.374	3.09	350	292.11	1027	82	10000	Clear	clear sky
1696250740.521	3.09	350	292.11	1027	82	10000	Clear	clear sky
1696250860.663	3.09	350	292.11	1027	82	10000	Clear	clear sky
1696250980.820	3.09	350	292.11	1027	82	10000	Clear	clear sky
1696251101.013	3.09	350	292.11	1027	82	10000	Clear	clear sky
1696251221.401	3.09	350	292.18	1023	83	10000	Clear	clear sky
1696251341.550	3.09	350	292.18	1023	83	10000	Clear	clear sky
1696251461.715	3.09	350	292.18	1023	83	10000	Clear	clear sky
1696251581.859	3.09	350	292.18	1023	83	10000	Clear	clear sky
1696251702.006	3.09	350	292.18	1023	83	10000	Clear	clear sky
1696251822.157	0.45	138	292.29	1023	84	10000	Clear	clear sky
1696251942.394	0.45	138	292.29	1023	84	10000	Clear	clear sky
1696252062.530	0.45	138	292.29	1023	84	10000	Clear	clear sky
1696252182.692	0.45	138	292.29	1023	84	10000	Clear	clear sky
1696252302.846	3.09	340	292.53	1023	85	10000	Clear	clear sky
1696252422.998	3.09	340	292.53	1023	85	10000	Clear	clear sky
1696252543.179	3.09	340	292.53	1023	85	10000	Clear	clear sky
1696252663.393	3.09	340	292.53	1023	85	10000	Clear	clear sky
1696252783.566	3.09	340	292.53	1023	85	10000	Clear	clear sky
1696252903.815	3.09	340	292.99	1023	83	10000	Clear	clear sky
1696253023.967	3.09	340	292.99	1023	83	10000	Clear	clear sky
1696253144.145	3.09	340	292.99	1023	83	10000	Clear	clear sky
1696253264.292	3.09	340	292.99	1023	83	10000	Clear	clear sky
1696253384.476	3.09	340	292.99	1023	83	10000	Clear	clear sky
1696253504.627	3.09	340	293.26	1023	83	10000	Clear	clear sky
1696253624.780	3.09	340	293.26	1023	83	10000	Clear	clear sky
1696253744.928	3.09	340	293.26	1023	83	10000	Clear	clear sky
1696253865.133	3.09	340	293.26	1023	83	10000	Clear	clear sky
1696253985.277	3.09	340	293.26	1023	83	10000	Clear	clear sky
1696254105.472	3.09	340	294.24	1023	77	10000	Clear	clear sky
1696254225.605	3.09	340	294.24	1023	77	10000	Clear	clear sky
1696254345.755	3.09	340	294.24	1023	77	10000	Clear	clear sky
1696254465.915	3.09	340	294.24	1023	77	10000	Clear	clear sky
1696254586.097	3.09	340	294.24	1023	77	10000	Clear	clear sky
1696254706.361	3.09	340	294.52	1023	76	10000	Clear	clear sky
1696254826.513	3.09	340	294.52	1023	76	10000	Clear	clear sky
1696254946.659	3.09	340	294.52	1023	76	10000	Clear	clear sky
1696255066.800	3.09	340	294.52	1023	76	10000	Clear	clear sky
1696255186.952	3.09	340	294.52	1023	76	10000	Clear	clear sky
1696255307.159	3.09	340	294.58	1023	77	10000	Clear	clear sky
1696255427.302	3.09	340	294.58	1023	77	10000	Clear	clear sky
1696255547.532	3.09	340	294.58	1023	77	10000	Clear	clear sky
1696255667.748	3.09	340	294.58	1023	77	10000	Clear	clear sky
1696255788.052	2.57	360	294.97	1023	75	10000	Clear	clear sky
1696255908.192	2.57	360	294.97	1023	75	10000	Clear	clear sky
1696256028.498	2.57	360	295.18	1023	75	10000	Clear	clear sky
1696256148.720	2.57	360	295.18	1023	75	10000	Clear	clear sky
1696256268.903	2.57	360	295.18	1023	75	10000	Clear	clear sky
1696256389.062	2.57	360	295.18	1023	75	10000	Clear	clear sky
1696256509.241	2.57	360	295.18	1023	75	10000	Clear	clear sky
1696256629.431	2.57	360	295.42	1023	73	10000	Clear	clear sky
1696256749.636	2.57	360	295.41	1023	73	10000	Clear	clear sky
1696256869.805	2.57	360	295.41	1023	73	10000	Clear	clear sky
1696256989.981	2.57	360	295.41	1023	73	10000	Clear	clear sky
1696257110.145	2.57	360	295.41	1023	73	10000	Clear	clear sky
1696257230.324	2.57	360	295.41	1023	73	10000	Clear	clear sky
1696257350.535	2.57	20	296.09	1023	71	10000	Clear	clear sky
1696257470.687	2.57	20	296.09	1023	71	10000	Clear	clear sky
1696257590.868	2.57	20	296.09	1023	71	10000	Clear	clear sky
1696257711.062	2.57	20	296.09	1023	71	10000	Clear	clear sky
1696257831.236	2.57	20	296.09	1023	71	10000	Clear	clear sky
1696257951.442	2.57	20	296.34	1023	71	10000	Clear	clear sky
1696258071.688	2.57	20	296.34	1023	71	10000	Clear	clear sky
1696258191.839	2.57	20	296.34	1023	71	10000	Clear	clear sky
1696258312.061	2.57	20	296.34	1023	71	10000	Clear	clear sky
1696258432.232	2.57	20	296.34	1023	71	10000	Clear	clear sky
1696258552.519	2.57	10	296.60	1023	70	10000	Clear	clear sky
1696258672.674	2.57	10	296.60	1023	70	10000	Clear	clear sky
1696258792.840	2.57	10	296.60	1023	70	10000	Clear	clear sky
1696258912.991	2.57	10	296.60	1023	70	10000	Clear	clear sky
1696259033.147	2.57	10	296.60	1023	70	10000	Clear	clear sky
1696259153.327	2.57	10	297.02	1023	68	10000	Clear	clear sky
1696259273.476	2.57	10	297.02	1023	68	10000	Clear	clear sky
1696259393.647	2.57	10	297.02	1023	68	10000	Clear	clear sky
1696259513.798	2.57	10	296.78	1023	69	10000	Clear	clear sky
1696259633.985	2.57	10	296.78	1023	69	10000	Clear	clear sky
1696259754.220	3.09	30	297.27	1023	67	10000	Clear	clear sky
1696259874.479	3.09	30	297.29	1023	67	10000	Clear	clear sky
1696259994.653	3.09	30	297.29	1023	67	10000	Clear	clear sky
1696260114.858	3.09	30	297.29	1023	67	10000	Clear	clear sky
1696260234.992	3.09	30	297.29	1023	67	10000	Clear	clear sky
1696260355.131	3.09	30	297.29	1023	67	10000	Clear	clear sky
1696260475.311	3.09	30	297.43	1023	67	10000	Clear	clear sky
1696260595.474	3.09	30	297.43	1023	67	10000	Clear	clear sky
1696260715.662	3.09	30	297.43	1023	67	10000	Clear	clear sky
1696260835.813	3.09	30	297.43	1023	67	10000	Clear	clear sky
1696260955.999	3.09	30	297.43	1023	67	10000	Clear	clear sky
1696261076.150	3.60	350	297.73	1023	66	10000	Clear	clear sky
1696261196.319	3.60	350	297.73	1023	66	10000	Clear	clear sky
1696261316.468	3.60	350	297.73	1023	66	10000	Clear	clear sky
1696261436.626	3.60	350	297.73	1023	66	10000	Clear	clear sky
1696261556.819	3.60	350	297.73	1023	66	10000	Clear	clear sky
1696261677.040	3.60	350	297.96	1023	66	10000	Clear	clear sky
1696261797.194	3.60	350	297.96	1023	66	10000	Clear	clear sky
1696261917.338	3.60	350	297.96	1023	66	10000	Clear	clear sky
1696262037.585	3.60	350	297.96	1023	66	10000	Clear	clear sky
1696262157.759	3.60	350	297.96	1023	66	10000	Clear	clear sky
1696262277.909	3.60	350	297.96	1023	66	10000	Clear	clear sky
1696262398.091	2.57	20	298.11	1023	66	10000	Clear	clear sky
1696262518.262	2.57	20	298.11	1023	66	10000	Clear	clear sky
1696262638.420	2.57	20	298.11	1023	66	10000	Clear	clear sky
1696262758.597	2.57	20	298.11	1023	66	10000	Clear	clear sky
1696262878.766	2.57	20	298.11	1023	66	10000	Clear	clear sky
1696262999.062	3.60	20	298.35	1023	64	10000	Clear	clear sky
1696263119.353	3.60	20	298.35	1023	64	10000	Clear	clear sky
1696263239.541	3.60	20	298.35	1023	64	10000	Clear	clear sky
1696263359.700	3.60	20	298.35	1023	64	10000	Clear	clear sky
1696263479.913	3.60	20	298.35	1023	64	10000	Clear	clear sky
1696263600.311	3.60	20	298.61	1023	63	10000	Clear	clear sky
