timestamp	cloud-base	cloud-ceiling	cloud-cover	dew-point	humidity	precipitation-intensity	precipitation-type	pressure-surface-level	temperature	visibility	wind-direction	wind-gust	wind-speed
1695985200.0	0.12	0.12	100.0	15.31	94.0	0	0	1014.72	16.31	12.14	0.81	6.63	2.69
1695985260.0	0.12	0.12	100.0	15.31	94.0	0	0	1014.73	16.31	12.14	0.81	6.64	2.69
1695985320.0	0.12	0.12	100.0	15.31	94.0	0	0	1014.75	16.31	12.15	0.81	6.65	2.69
1695985380.0	0.12	0.12	100.0	15.31	94.0	0	0	1014.76	16.31	12.15	0.88	6.66	2.69
1695985440.0	0.12	0.12	100.0	15.31	94.0	0	0	1014.77	16.31	12.16	0.88	6.68	2.69
1695985500.0	0.12	0.12	100.0	15.31	94.0	0	0	1014.78	16.31	12.16	0.88	6.69	2.69
1695985560.0	0.12	0.12	100.0	15.31	94.0	0	0	1014.79	16.31	12.59	0.88	6.69	2.61
1695985620.0	0.12	0.12	100.0	15.31	94.0	0	0	1014.8	16.31	13.02	0.88	6.69	2.54
1695985680.0	0.12	0.12	100.0	15.31	94.0	0	0	1014.82	16.31	13.45	352.31	6.69	2.46
1695985740.0	0.12	0.12	100.0	15.31	94.0	0	0	1014.83	16.31	13.88	352.31	6.69	2.39
1695985800.0	0.12	0.12	100.0	15.31	94.0	0	0	1014.84	16.31	14.31	352.31	6.69	2.31
1695985860.0	0.12	0.12	100.0	15.31	94.0	0	0	1014.85	16.31	14.31	352.31	6.71	2.31
1695985920.0	0.12	0.12	100.0	15.31	94.0	0	0	1014.86	16.31	14.31	352.31	6.74	2.31
1695985980.0	0.12	0.12	100.0	15.31	94.0	0	0	1014.87	16.31	14.32	352.38	6.76	2.31
1695986040.0	0.12	0.12	100.0	15.31	94.0	0	0	1014.89	16.31	14.32	352.38	6.79	2.31
1695986100.0	0.12	0.12	100.0	15.31	94.0	0	0	1014.9	16.31	14.33	352.38	6.81	2.31
1695986160.0	0.12	0.12	100.0	15.31	94.0	0	0	1014.91	16.31	14.33	352.38	6.81	2.31
1695986220.0	0.12	0.12	100.0	15.31	94.0	0	0	1014.92	16.31	14.33	352.38	6.81	2.31
1695986280.0	0.12	0.12	100.0	15.31	94.0	0	0	1014.93	16.31	14.34	352.5	6.81	2.31
1695986340.0	0.12	0.12	100.0	15.31	94.0	0	0	1014.94	16.31	14.34	352.5	6.81	2.31
1695986400.0	0.12	0.12	100.0	15.31	94.0	0	0	1014.96	16.31	14.35	352.5	6.81	2.31
1695986460.0	0.12	0.12	100.0	15.31	94.0	0	0	1014.97	16.31	14.35	352.5	6.83	2.31
1695986520.0	0.12	0.12	100.0	15.31	94.0	0	0	1014.98	16.31	14.35	352.5	6.84	2.31
1695986580.0	0.12	0.12	100.0	15.31	94.0	0	0	1014.99	16.31	14.36	352.69	6.85	2.31
1695986640.0	0.12	0.12	100.0	15.31	94.0	0	0	1015.0	16.31	14.36	352.69	6.86	2.31
1695986700.0	0.12	0.12	100.0	15.31	94.0	0	0	1015.01	16.31	14.36	352.69	6.88	2.31
1695986760.0	0.12	0.12	100.0	15.31	94.0	0	0	1015.03	16.31	14.37	352.69	6.88	2.31
1695986820.0	0.12	0.12	100.0	15.31	94.0	0	0	1015.04	16.31	14.37	352.69	6.88	2.31
1695986880.0	0.12	0.12	100.0	15.31	94.0	0	0	1015.05	16.31	14.38	352.81	6.88	2.31
1695986940.0	0.12	0.12	100.0	15.31	94.0	0	0	1015.06	16.31	14.38	352.81	6.88	2.31
1695987000.0	0.12	0.12	100.0	15.31	94.0	0	0	1015.07	16.31	14.38	352.81	6.88	2.31
1695987060.0	0.12	0.12	100.0	15.31	94.0	0	0	1015.08	16.31	14.39	352.81	6.88	2.33
