timestamp	cloud-base	cloud-ceiling	cloud-cover	dew-point	humidity	precipitation-intensity	precipitation-type	pressure-surface-level	temperature	visibility	wind-direction	wind-gust	wind-speed
1696071600.0	0.09	0.09	61.0	15.0	96.0	0	0	1016.62	15.69	14.76	3.13	4.69	1.31
1696071660.0	0.09	0.09	61.4	15.0	95.8	0	0	1016.61	15.69	14.76	3.13	4.72	1.31
1696071720.0	0.09	0.09	61.8	15.0	95.6	0	0	1016.6	15.69	14.76	3.13	4.76	1.31
1696071780.0	0.09	0.09	62.2	15.0	95.4	0	0	1016.58	15.69	14.77	3.38	4.8	1.31
1696071840.0	0.09	0.09	62.6	15.0	95.2	0	0	1016.57	15.69	14.77	3.38	4.84	1.31
1696071900.0	0.09	0.09	63.0	15.0	95.0	0	0	1016.56	15.69	14.77	3.38	4.88	1.31
1696071960.0	0.09	0.09	63.6	15.03	95.0	0	0	1016.54	15.71	14.78	3.38	4.93	1.31
1696072020.0	0.09	0.09	64.2	15.05	95.0	0	0	1016.53	15.74	14.78	3.38	4.97	1.31
1696072080.0	0.09	0.09	64.8	15.08	95.0	0	0	1016.52	15.76	14.78	3.81	5.03	1.31
1696072140.0	0.09	0.09	65.4	15.1	95.0	0	0	1016.5	15.79	14.78	3.81	5.08	1.31
1696072200.0	0.09	0.09	66.0	15.13	95.0	0	0	1016.49	15.81	14.79	3.81	5.13	1.31
1696072260.0	0.09	0.09	66.4	15.13	95.0	0	0	1016.48	15.81	14.79	3.81	5.16	1.31
1696072320.0	0.09	0.09	66.8	15.13	95.0	0	0	1016.46	15.81	14.79	3.81	5.2	1.31
1696072380.0	0.1	0.1	67.2	15.13	95.0	0	0	1016.45	15.81	14.79	4.13	5.24	1.31
1696072440.0	0.1	0.1	67.6	15.13	95.0	0	0	1016.44	15.81	14.8	4.13	5.28	1.31
1696072500.0	0.1	0.1	68.0	15.13	95.0	0	0	1016.42	15.81	14.8	4.13	5.31	1.31
1696072560.0	0.1	0.1	70.8	15.14	94.8	0	0	1016.41	15.88	14.8	4.13	5.35	1.31
1696072620.0	0.1	0.1	73.6	15.15	94.6	0	0	1016.4	15.94	14.8	4.13	5.39	1.31
1696072680.0	0.12	0.12	76.4	15.16	94.4	0	0	1016.38	16.0	14.81	4.38	5.43	1.31
1696072740.0	0.12	0.12	79.2	15.18	94.2	0	0	1016.37	16.06	14.81	4.38	5.46	1.31
1696072800.0	0.12	0.12	82.0	15.19	94.0	0	0	1016.36	16.13	14.81	4.38	5.5	1.31
1696072860.0	0.12	0.12	82.4	15.19	94.0	0	0	1016.34	16.14	14.82	4.38	5.54	1.31
1696072920.0	0.12	0.12	82.8	15.19	94.0	0	0	1016.33	16.15	14.82	4.38	5.58	1.31
1696072980.0	0.12	0.12	83.2	15.19	94.0	0	0	1016.32	16.16	14.82	4.69	5.61	1.31
1696073040.0	0.12	0.12	83.6	15.19	94.0	0	0	1016.3	16.18	14.82	4.69	5.65	1.31
1696073100.0	0.12	0.12	84.0	15.19	94.0	0	0	1016.29	16.19	14.83	4.69	5.69	1.31
1696073160.0	0.12	0.12	84.6	15.19	94.0	0	0	1016.28	16.19	14.83	4.69	5.73	1.31
1696073220.0	0.12	0.12	85.2	15.19	94.0	0	0	1016.26	16.19	14.83	4.69	5.76	1.31
1696073280.0	0.13	0.13	85.8	15.19	94.0	0	0	1016.25	16.19	14.83	5.13	5.8	1.31
1696073340.0	0.13	0.13	86.4	15.19	94.0	0	0	1016.24	16.19	14.84	5.13	5.84	1.31
1696073400.0	0.13	0.13	87.0	15.19	94.0	0	0	1016.22	16.19	14.84	5.13	5.88	1.31
1696073460.0	0.13	0.13	87.4	15.19	94.0	0	0	1016.21	16.21	14.84	5.13	5.9	1.31
1696073520.0	0.13	0.13	87.8	15.19	94.0	0	0	1016.2	16.24	14.84	5.13	5.93	1.31
1696073580.0	0.13	0.13	88.2	15.19	94.0	0	0	1016.18	16.26	14.85	5.38	5.95	1.31
1696073640.0	0.13	0.13	88.6	15.19	94.0	0	0	1016.17	16.29	14.85	5.38	5.98	1.31
1696073700.0	0.13	0.13	89.0	15.19	94.0	0	0	1016.16	16.31	14.85	5.38	6.0	1.31
1696073760.0	0.13	0.13	89.6	15.19	93.6	0	0	1016.14	16.33	14.86	5.38	6.04	1.53
1696073820.0	0.13	0.13	90.2	15.19	93.2	0	0	1016.13	16.34	14.86	5.38	6.08	1.74
1696073880.0	0.15	0.15	90.8	15.19	92.8	0	0	1016.12	16.35	14.86	1.31	6.11	1.95
1696073940.0	0.15	0.15	91.4	15.19	92.4	0	0	1016.1	16.36	14.86	1.31	6.15	2.16
1696074000.0	0.15	0.15	92.0	15.19	92.0	0	0	1016.09	16.38	14.87	1.31	6.19	2.38
1696074060.0	0.15	0.15	92.4	15.19	92.0	0	0	1016.08	16.38	14.87	1.31	6.23	2.38
1696074120.0	0.15	0.15	92.8	15.19	92.0	0	0	1016.06	16.38	14.87	1.31	6.26	2.38
